"","GeneID","X.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.y","Protein_product","Replicon_Name","Replicon_Accession","Start","Stop","Strand","Gene","Length","Protein_name","Sequence_Length","Sequence_Description","Annotation_GO_ID","Enzyme_Code","Enzyme_Name"
"128","LOC111115122","MSTRG.78635|LOC111115122",228.119520628347,4.30899129598613,1.08945599463839,3.95517700319447,7.64780087245344e-05,0.0156748883331031,23403,"XP_022309449.1","9","NC_035788.1",87401908,87455824,"+",111115122,997,"tyrosine-protein phosphatase non-receptor type 4-like isoform X8",2994,"tyrosine-protein phosphatase non-receptor type 4-like isoform X8","GO:0005856;GO:0006464;GO:0006520;GO:0008092;GO:0016791","EC:3.1.3.16;EC:3.1.3.48","Protein-serine/threonine phosphatase;Protein-tyrosine-phosphatase"
"129","LOC111115122","MSTRG.78635|LOC111115122",228.119520628347,4.30899129598613,1.08945599463839,3.95517700319447,7.64780087245344e-05,0.0156748883331031,23395,"XP_022309441.1","9","NC_035788.1",87440602,87455824,"+",111115122,1044,"tyrosine-protein phosphatase non-receptor type 4-like isoform X1",3135,"tyrosine-protein phosphatase non-receptor type 4-like isoform X1","GO:0006464;GO:0006520;GO:0016791","EC:3.1.3.16;EC:3.1.3.48","Protein-serine/threonine phosphatase;Protein-tyrosine-phosphatase"
"130","LOC111115369","MSTRG.79259|LOC111115369",10.296518819844,19.2741728448483,2.84679909270385,6.77047175343237,1.28363144831051e-11,1.44074386256324e-08,23743,"XP_022309789.1","9","NC_035788.1",93548678,93550165,"+",111115369,281,"uncharacterized protein LOC111115369",846,"uncharacterized protein LOC111115369","GO:0003674","",""
"131","LOC111115487","MSTRG.75302|LOC111115487",11.158173163651,20.1846239870408,2.68834401669598,7.50819979202216,5.99459700938445e-14,1.00924749792996e-10,23907,"XP_022309953.1","9","NC_035788.1",57276157,57280675,"+",111115487,318,"serine/threonine-protein kinase 16-like",957,"serine/threonine-protein kinase 16-like","GO:0006464;GO:0016301;GO:0043167","",""
"132","LOC111115579","MSTRG.71416|LOC111115579",1.17534840241556,-19.4710451959863,4.61303690711549,-4.22087349137673,2.43357488852823e-05,0.00608058353154486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","LOC111115671","MSTRG.75924|LOC111115671",0.356148884833617,-17.200684860602,4.64147670050663,-3.7058647431591,0.000210670710289282,0.0351338127246826,24160,"XP_022310206.1","9","NC_035788.1",62475716,62477194,"+",111115671,492,"uncharacterized protein LOC111115671",1479,"uncharacterized protein LOC111115671","GO:0043167","",""
"134","LOC111115946","MSTRG.69542|LOC111115946",1.31597164271654,16.8623462707093,3.84009969313425,4.39112200676916,1.12767238621657e-05,0.0031147985196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","LOC111116824","MSTRG.81768|LOC111116824",2.43303630229513,17.5591115458168,3.39906880760716,5.16585939846797,2.393366597427e-07,0.000108485477865808,25502,"XP_022311548.1","10","NC_035789.1",10567436,10568531,"-",111116824,302,"tripartite motif-containing protein 45-like",909,"tripartite motif-containing protein 45-like","GO:0043167","",""
"136","LOC111117305","MSTRG.80992|LOC111117305",1.45655051320751,17.7028638121908,3.64593928983817,4.85550153331725,1.2008242514141e-06,0.000446902545482855,26031,"XP_022312077.1","10","NC_035789.1",4655168,4656306,"+",111117305,126,"endothelial zinc finger protein induced by tumor necrosis factor alpha-like",381,"endothelial zinc finger protein induced by tumor necrosis factor alpha-like","GO:0003674","",""
"137","LOC111117648","MSTRG.84442|LOC111117648",1.35500140178305,15.7951647998471,3.42019132199153,4.61821088729324,3.87062781779501e-06,0.00126127172177006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","LOC111117921","MSTRG.14201|LOC111117921",44.2526711698793,-3.79159316191254,0.898812410737942,-4.21844771680396,2.45989994783082e-05,0.00610322755126544,26819,"XP_022312865.1","2","NC_035781.1",41548561,41560951,"+",111117921,1383,"lethal(3)malignant brain tumor-like protein 3 isoform X2",4152,"lethal(3)malignant brain tumor-like protein 3 isoform X2","GO:0005634;GO:0009058;GO:0034641;GO:0043167","",""
"139","LOC111117921","MSTRG.14201|LOC111117921",44.2526711698793,-3.79159316191254,0.898812410737942,-4.21844771680396,2.45989994783082e-05,0.00610322755126544,26818,"XP_022312864.1","2","NC_035781.1",41548561,41560951,"+",111117921,1416,"lethal(3)malignant brain tumor-like protein 3 isoform X1",4251,"lethal(3)malignant brain tumor-like protein 3 isoform X1","GO:0005634;GO:0009058;GO:0034641;GO:0043167","",""
"140","LOC111117921","MSTRG.14201|LOC111117921",44.2526711698793,-3.79159316191254,0.898812410737942,-4.21844771680396,2.45989994783082e-05,0.00610322755126544,26817,"XP_022312863.1","2","NC_035781.1",41548561,41560951,"+",111117921,1416,"lethal(3)malignant brain tumor-like protein 3 isoform X1",4251,"lethal(3)malignant brain tumor-like protein 3 isoform X1","GO:0005634;GO:0009058;GO:0034641;GO:0043167","",""
"141","LOC111118237","MSTRG.14621|LOC111118237",6.61335021259567,17.4601054703706,2.94930482365218,5.92007490387156,3.21795023748489e-09,2.12658391815696e-06,27245,"XP_022313291.1","2","NC_035781.1",45275405,45276649,"-",111118237,414,"G-protein coupled receptor Mth2-like",1245,"G-protein coupled receptor Mth2-like","GO:0003674;GO:0005575;GO:0007165","",""
"142","LOC111118346","MSTRG.11974|LOC111118346",33.6140508298151,29.9991306474276,4.07647272009711,7.35909024964921,1.85167815185186e-13,2.78583008075738e-10,27415,"XP_022313461.1","2","NC_035781.1",24493452,24495754,"+",111118346,228,"uncharacterized protein C6orf62 homolog",687,"uncharacterized protein C6orf62 homolog","","",""
"143","LOC111118347","MSTRG.11971|LOC111118347",1.35441790256459,17.0736816823581,4.62714434000841,3.68989606283323,0.000224345694199438,0.0368067479873235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","LOC111118959","MSTRG.14090|LOC111118959",200.863774070428,-2.72470812120003,0.46718698752903,-5.83215755989078,5.47152148798912e-09,3.39383119243157e-06,28355,"XP_022314401.1","2","NC_035781.1",40986897,41017045,"+",111118959,737,"LOW QUALITY PROTEIN: nuclear factor 1 X-type-like",2208,"LOW QUALITY PROTEIN: nuclear factor 1 X-type-like","GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641","",""
"145","LOC111119502","MSTRG.8553|LOC111119502",2.51673324332251,16.7792035499929,3.37728076305378,4.96825840882145,6.75568985310481e-07,0.000268371677080278,29370,"XP_022315416.1","2","NC_035781.1",933457,934518,"+",111119502,353,"uncharacterized protein LOC111119502 isoform X1",1062,"uncharacterized protein LOC111119502 isoform X1","","",""
"146","LOC111119502","MSTRG.8553|LOC111119502",2.51673324332251,16.7792035499929,3.37728076305378,4.96825840882145,6.75568985310481e-07,0.000268371677080278,29371,"XP_022315417.1","2","NC_035781.1",932148,933241,"+",111119502,152,"uncharacterized protein LOC111119502 isoform X2",459,"uncharacterized protein LOC111119502 isoform X2","","",""
"147","LOC111119659","MSTRG.13766|LOC111119659",30.1810814728851,1.8876379048194,0.516600302032412,3.65396206195204,0.000258224439468463,0.0408485645173479,29728,"XP_022315774.1","2","NC_035781.1",38360145,38370660,"+",111119659,474,"uncharacterized protein LOC111119659",1425,"uncharacterized protein LOC111119659","","",""
"148","LOC111119666","MSTRG.15806|LOC111119666",7.66093586945332,22.8343133696156,4.61907174268401,4.94348532381686,7.67381295763672e-07,0.000301947950582028,29737,"XP_022315783.1","2","NC_035781.1",55275184,55278119,"+",111119666,139,"vesicle-associated membrane protein 4-like",420,"vesicle-associated membrane protein 4-like","GO:0005575;GO:0016192","",""
"149","LOC111119887","MSTRG.3343|LOC111119887",0.35250466119906,-17.0842047246042,4.64122828713311,-3.68096625886014,0.000232351754192521,0.0375110157322085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","LOC111119912","MSTRG.10516|LOC111119912",3.99318288385391,18.9834843109724,2.75466795527012,6.89138749904647,5.52508076883046e-12,6.85410502183808e-09,30151,"XP_022316197.1","2","NC_035781.1",14017242,14020215,"-",111119912,200,"kinetochore protein Spc24-like",603,"kinetochore protein Spc24-like","","",""
"151","LOC111119912","MSTRG.10516|LOC111119912",3.99318288385391,18.9834843109724,2.75466795527012,6.89138749904647,5.52508076883046e-12,6.85410502183808e-09,30150,"XP_022316196.1","2","NC_035781.1",14017242,14020215,"-",111119912,200,"kinetochore protein Spc24-like",603,"kinetochore protein Spc24-like","","",""
"152","LOC111120565","MSTRG.8826|LOC111120565",1.22147692842116,16.361240125887,4.4429583611231,3.68251034469546,0.000230948493274857,0.0375110157322085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","LOC111120602","MSTRG.11792|LOC111120602",18.2408972978815,3.27115421812042,0.870121924805562,3.75942051897082,0.000170307370986748,0.0299445222655583,31108,"XP_022317154.1","2","NC_035781.1",23232957,23247608,"+",111120602,536,"LOW QUALITY PROTEIN: ADP-ribosylation factor GTPase-activating protein 1-like",1605,"LOW QUALITY PROTEIN: ADP-ribosylation factor GTPase-activating protein 1-like","","",""
"154","LOC111120604","MSTRG.14078|LOC111120604",49.6530663610343,1.38028067815596,0.379546923268139,3.63665358230512,0.000276202987744115,0.0430189195294584,31110,"XP_022317156.1","2","NC_035781.1",40730183,40797279,"-",111120604,9449,"LOW QUALITY PROTEIN: uncharacterized protein LOC111120604",28260,"LOW QUALITY PROTEIN: uncharacterized protein LOC111120604","GO:0005575;GO:0007155;GO:0043167","",""
"155","LOC111120708","MSTRG.13077|LOC111120708",43.0378583938657,22.1962359765083,3.66580670420067,6.0549389991222,1.40470885419504e-09,1.013554773357e-06,31295,"XP_022317341.1","2","NC_035781.1",32898354,32899438,"+",111120708,118,"uncharacterized protein LOC111120708",357,"uncharacterized protein LOC111120708","","",""
"156","LOC111121630","MSTRG.8869|LOC111121630",14.0870635551836,2.77268783089075,0.7673704278498,3.61323258007208,0.000302403222204631,0.046284056808034,32649,"XP_022318695.1","2","NC_035781.1",3186829,3196053,"+",111121630,289,"programmed cell death protein 6-like isoform X1",870,"programmed cell death protein 6-like isoform X1","GO:0043167","",""
"157","LOC111121630","MSTRG.8869|LOC111121630",14.0870635551836,2.77268783089075,0.7673704278498,3.61323258007208,0.000302403222204631,0.046284056808034,32650,"XP_022318696.1","2","NC_035781.1",3186829,3196053,"+",111121630,289,"programmed cell death protein 6-like isoform X2",870,"programmed cell death protein 6-like isoform X2","GO:0043167","",""
"158","LOC111121716","MSTRG.8663|LOC111121716",10.4165093261502,29.9835494027954,4.01652370649556,7.46504977782299,8.3268127849448e-14,1.33817558826416e-10,32760,"XP_022318806.1","2","NC_035781.1",2167640,2177718,"+",111121716,884,"DNA repair and recombination protein RAD54B-like isoform X1",2655,"DNA repair and recombination protein RAD54B-like isoform X1","GO:0043167","",""
"159","LOC111121716","MSTRG.8663|LOC111121716",10.4165093261502,29.9835494027954,4.01652370649556,7.46504977782299,8.3268127849448e-14,1.33817558826416e-10,32761,"XP_022318807.1","2","NC_035781.1",2167640,2177718,"+",111121716,878,"DNA repair and recombination protein RAD54B-like isoform X2",2637,"DNA repair and recombination protein RAD54B-like isoform X2","GO:0043167","",""
"160","LOC111121850","MSTRG.15435|LOC111121850",246.929257822404,-3.5104692403845,0.647033413463827,-5.42548370352554,5.77978033767936e-08,3.04995557804213e-05,32970,"XP_022319016.1","2","NC_035781.1",52780440,52804714,"+",111121850,1419,"LOW QUALITY PROTEIN: MKL/myocardin-like protein 2",4257,"LOW QUALITY PROTEIN: MKL/myocardin-like protein 2","","",""
"161","LOC111121921","MSTRG.15194|LOC111121921",1.45651708063494,13.9414444352546,3.71910101853186,3.748606011449,0.000177820172623774,0.0308939612442253,33076,"XP_022319122.1","2","NC_035781.1",50844781,50847604,"+",111121921,290,"protein rhomboid-like isoform X3",873,"protein rhomboid-like isoform X3","GO:0005575;GO:0008233","EC:3.4.21","Acting on peptide bonds (peptidases)"
"162","LOC111121921","MSTRG.15194|LOC111121921",1.45651708063494,13.9414444352546,3.71910101853186,3.748606011449,0.000177820172623774,0.0308939612442253,33073,"XP_022319119.1","2","NC_035781.1",50843596,50847604,"+",111121921,317,"protein rhomboid-like isoform X1",954,"protein rhomboid-like isoform X1","GO:0005575;GO:0008233","EC:3.4.21","Acting on peptide bonds (peptidases)"
"163","LOC111121921","MSTRG.15194|LOC111121921",1.45651708063494,13.9414444352546,3.71910101853186,3.748606011449,0.000177820172623774,0.0308939612442253,33075,"XP_022319121.1","2","NC_035781.1",50844781,50847604,"+",111121921,290,"protein rhomboid-like isoform X3",873,"protein rhomboid-like isoform X3","GO:0005575;GO:0008233","EC:3.4.21","Acting on peptide bonds (peptidases)"
"164","LOC111121921","MSTRG.15194|LOC111121921",1.45651708063494,13.9414444352546,3.71910101853186,3.748606011449,0.000177820172623774,0.0308939612442253,33074,"XP_022319120.1","2","NC_035781.1",50839022,50847604,"+",111121921,315,"protein rhomboid-like isoform X2",948,"protein rhomboid-like isoform X2","GO:0005575;GO:0008233","EC:3.4.21","Acting on peptide bonds (peptidases)"
"165","LOC111122333","MSTRG.10132|LOC111122333",0.660688554229133,-17.712346962932,4.63231005314148,-3.82365315787099,0.000131488850052089,0.0246623556393456,33716,"XP_022319762.1","2","NC_035781.1",11826401,11832797,"-",111122333,640,"GPI mannosyltransferase 3-like",1923,"GPI mannosyltransferase 3-like","GO:0005794;GO:0006464;GO:0006629;GO:0009058;GO:0016757;GO:0032991","",""
"166","LOC111122333","MSTRG.10132|LOC111122333",0.660688554229133,-17.712346962932,4.63231005314148,-3.82365315787099,0.000131488850052089,0.0246623556393456,33712,"XP_022319758.1","2","NC_035781.1",11826401,11832797,"-",111122333,640,"GPI mannosyltransferase 3-like",1923,"GPI mannosyltransferase 3-like","GO:0005794;GO:0006464;GO:0006629;GO:0009058;GO:0016757;GO:0032991","",""
"167","LOC111122333","MSTRG.10132|LOC111122333",0.660688554229133,-17.712346962932,4.63231005314148,-3.82365315787099,0.000131488850052089,0.0246623556393456,33715,"XP_022319761.1","2","NC_035781.1",11826401,11832797,"-",111122333,640,"GPI mannosyltransferase 3-like",1923,"GPI mannosyltransferase 3-like","GO:0005794;GO:0006464;GO:0006629;GO:0009058;GO:0016757;GO:0032991","",""
"168","LOC111122333","MSTRG.10132|LOC111122333",0.660688554229133,-17.712346962932,4.63231005314148,-3.82365315787099,0.000131488850052089,0.0246623556393456,33714,"XP_022319760.1","2","NC_035781.1",11826401,11832797,"-",111122333,640,"GPI mannosyltransferase 3-like",1923,"GPI mannosyltransferase 3-like","GO:0005794;GO:0006464;GO:0006629;GO:0009058;GO:0016757;GO:0032991","",""
"169","LOC111122623","MSTRG.25530|LOC111122623",1.56102749605119,16.7716124505006,4.36457508807047,3.84266786848091,0.000121704116573745,0.0231962797494503,34102,"XP_022320148.1","3","NC_035782.1",72655353,72668119,"+",111122623,862,"spermatogenesis-associated protein 5-like",2589,"spermatogenesis-associated protein 5-like","GO:0043167","",""
"170","LOC111122647","MSTRG.21577|LOC111122647",7.38862595386274,29.9777077108659,3.09920407410735,9.67271176535873,3.93802352627676e-22,2.78461581566556e-18,34159,"XP_022320205.1","3","NC_035782.1",45022766,45025824,"+",111122647,615,"uncharacterized protein LOC111122647",1848,"uncharacterized protein LOC111122647","","",""
"171","LOC111122647","MSTRG.21577|LOC111122647",7.38862595386274,29.9777077108659,3.09920407410735,9.67271176535873,3.93802352627676e-22,2.78461581566556e-18,34157,"XP_022320203.1","3","NC_035782.1",45022766,45025824,"+",111122647,615,"uncharacterized protein LOC111122647",1848,"uncharacterized protein LOC111122647","","",""
"172","LOC111122647","MSTRG.21577|LOC111122647",7.38862595386274,29.9777077108659,3.09920407410735,9.67271176535873,3.93802352627676e-22,2.78461581566556e-18,34158,"XP_022320204.1","3","NC_035782.1",45022766,45025824,"+",111122647,615,"uncharacterized protein LOC111122647",1848,"uncharacterized protein LOC111122647","","",""
"173","LOC111122647","MSTRG.21577|LOC111122647",7.38862595386274,29.9777077108659,3.09920407410735,9.67271176535873,3.93802352627676e-22,2.78461581566556e-18,34156,"XP_022320202.1","3","NC_035782.1",45022766,45025824,"+",111122647,615,"uncharacterized protein LOC111122647",1848,"uncharacterized protein LOC111122647","","",""
"174","LOC111123354","MSTRG.25495|LOC111123354",13.9311879341205,-4.22607547861042,1.07113136714302,-3.94543153925409,7.965638907384e-05,0.016139206096849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35474,"XP_022321520.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"176","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35475,"XP_022321521.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"177","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35483,"XP_022321529.1","3","NC_035782.1",37775043,37794564,"+",111123483,2495,"uncharacterized protein LOC111123483 isoform X6",7488,"uncharacterized protein LOC111123483 isoform X6","GO:0007165;GO:0008289;GO:0043167","",""
"178","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35476,"XP_022321522.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"179","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35480,"XP_022321526.1","3","NC_035782.1",37775955,37794564,"+",111123483,2519,"uncharacterized protein LOC111123483 isoform X3",7560,"uncharacterized protein LOC111123483 isoform X3","GO:0007165;GO:0008289;GO:0043167","",""
"180","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35479,"XP_022321525.1","3","NC_035782.1",37770878,37794564,"+",111123483,2522,"uncharacterized protein LOC111123483 isoform X2",7569,"uncharacterized protein LOC111123483 isoform X2","GO:0007165;GO:0008289;GO:0043167","",""
"181","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35473,"XP_022321519.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"182","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35477,"XP_022321523.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"183","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35482,"XP_022321528.1","3","NC_035782.1",37771621,37794564,"+",111123483,2496,"uncharacterized protein LOC111123483 isoform X5",7491,"uncharacterized protein LOC111123483 isoform X5","GO:0007165;GO:0008289;GO:0043167","",""
"184","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35481,"XP_022321527.1","3","NC_035782.1",37767736,37794564,"+",111123483,2497,"uncharacterized protein LOC111123483 isoform X4",7494,"uncharacterized protein LOC111123483 isoform X4","GO:0007165;GO:0008289;GO:0043167","",""
"185","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35478,"XP_022321524.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"186","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35485,"XP_022321531.1","3","NC_035782.1",37779573,37794564,"+",111123483,2453,"uncharacterized protein LOC111123483 isoform X7",7362,"uncharacterized protein LOC111123483 isoform X7","GO:0007165;GO:0008289;GO:0043167","",""
"187","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35484,"XP_022321530.1","3","NC_035782.1",37779573,37794564,"+",111123483,2453,"uncharacterized protein LOC111123483 isoform X7",7362,"uncharacterized protein LOC111123483 isoform X7","GO:0007165;GO:0008289;GO:0043167","",""
"188","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35486,"XP_022321532.1","3","NC_035782.1",37779573,37794564,"+",111123483,2453,"uncharacterized protein LOC111123483 isoform X7",7362,"uncharacterized protein LOC111123483 isoform X7","GO:0007165;GO:0008289;GO:0043167","",""
"189","LOC111123483","MSTRG.20755|LOC111123483",87.6523521747014,-3.29681949623146,0.790650056880174,-4.16975812186795,3.04923086643056e-05,0.00721117604669471,35472,"XP_022321518.1","3","NC_035782.1",37775955,37794564,"+",111123483,2523,"uncharacterized protein LOC111123483 isoform X1",7572,"uncharacterized protein LOC111123483 isoform X1","GO:0007165;GO:0008289;GO:0043167","",""
"190","LOC111123512","MSTRG.21555|LOC111123512",65.1053079438415,22.1773058888414,3.22447814036681,6.87779694059842,6.07852285372539e-12,7.41066257775476e-09,35564,"XP_022321610.1","3","NC_035782.1",43786009,43787809,"-",111123512,111,"uncharacterized protein LOC111123512 isoform X2",336,"uncharacterized protein LOC111123512 isoform X2","GO:0043167","",""
"191","LOC111123512","MSTRG.21555|LOC111123512",65.1053079438415,22.1773058888414,3.22447814036681,6.87779694059842,6.07852285372539e-12,7.41066257775476e-09,35565,"XP_022321611.1","3","NC_035782.1",43780479,43781829,"-",111123512,111,"uncharacterized protein LOC111123512 isoform X3",336,"uncharacterized protein LOC111123512 isoform X3","GO:0043167","",""
"192","LOC111123512","MSTRG.21555|LOC111123512",65.1053079438415,22.1773058888414,3.22447814036681,6.87779694059842,6.07852285372539e-12,7.41066257775476e-09,35563,"XP_022321609.1","3","NC_035782.1",43780479,43787809,"-",111123512,112,"uncharacterized protein LOC111123512 isoform X1",339,"uncharacterized protein LOC111123512 isoform X1","GO:0043167","",""
"193","LOC111123527","MSTRG.23728|LOC111123527",0.319570033472802,-21.8387615738247,4.65439445148837,-4.69207365242565,2.704497219105e-06,0.000919412032981411,35579,"XP_022321625.1","3","NC_035782.1",59424655,59452654,"-",111123527,330,"sperm receptor for egg jelly-like",993,"sperm receptor for egg jelly-like","","",""
"194","LOC111123599","MSTRG.24360|LOC111123599",2.23738275044467,17.0573945748056,1.87342854861268,9.10490799739173,8.63395834593107e-20,4.36082734713666e-16,35694,"XP_022321740.1","3","NC_035782.1",63606371,63607893,"+",111123599,290,"uncharacterized protein LOC111123599",873,"uncharacterized protein LOC111123599","","",""
"195","LOC111123715","MSTRG.24178|LOC111123715",0.763644291756618,15.4369412370918,3.48380080987531,4.4310631059427,9.37696398560233e-06,0.00269534349750377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","LOC111123797","MSTRG.22164|LOC111123797",15.3323567036847,17.4532781053813,2.47996626543442,7.0377078707254,1.95427865328067e-12,2.51252723367509e-09,36032,"XP_022322078.1","3","NC_035782.1",49282763,49285320,"+",111123797,763,"mucin-22-like",2292,"mucin-22-like","","",""
"197","LOC111123797","MSTRG.22164|LOC111123797",15.3323567036847,17.4532781053813,2.47996626543442,7.0377078707254,1.95427865328067e-12,2.51252723367509e-09,36031,"XP_022322077.1","3","NC_035782.1",49282763,49285320,"+",111123797,763,"mucin-22-like",2292,"mucin-22-like","","",""
"198","LOC111123901","MSTRG.20589|LOC111123901",23.4194117393547,-4.02900683375533,0.957004981541402,-4.2100165740684,2.55351954960244e-05,0.00630363268779102,36246,"XP_022322292.1","3","NC_035782.1",35612604,35617436,"+",111123901,542,"filamin A-interacting protein 1-like isoform X3",1629,"filamin A-interacting protein 1-like isoform X3","GO:0003674;GO:0007165","",""
"199","LOC111123901","MSTRG.20589|LOC111123901",23.4194117393547,-4.02900683375533,0.957004981541402,-4.2100165740684,2.55351954960244e-05,0.00630363268779102,36242,"XP_022322288.1","3","NC_035782.1",35612604,35617436,"+",111123901,554,"filamin A-interacting protein 1-like isoform X1",1665,"filamin A-interacting protein 1-like isoform X1","GO:0003674;GO:0007165","",""
"200","LOC111123901","MSTRG.20589|LOC111123901",23.4194117393547,-4.02900683375533,0.957004981541402,-4.2100165740684,2.55351954960244e-05,0.00630363268779102,36244,"XP_022322290.1","3","NC_035782.1",35612604,35617436,"+",111123901,554,"filamin A-interacting protein 1-like isoform X1",1665,"filamin A-interacting protein 1-like isoform X1","GO:0003674;GO:0007165","",""
"201","LOC111123901","MSTRG.20589|LOC111123901",23.4194117393547,-4.02900683375533,0.957004981541402,-4.2100165740684,2.55351954960244e-05,0.00630363268779102,36245,"XP_022322291.1","3","NC_035782.1",35612604,35617436,"+",111123901,547,"filamin A-interacting protein 1-like isoform X2",1644,"filamin A-interacting protein 1-like isoform X2","GO:0003674;GO:0007165","",""
"202","LOC111123901","MSTRG.20589|LOC111123901",23.4194117393547,-4.02900683375533,0.957004981541402,-4.2100165740684,2.55351954960244e-05,0.00630363268779102,36241,"XP_022322287.1","3","NC_035782.1",35612604,35617436,"+",111123901,554,"filamin A-interacting protein 1-like isoform X1",1665,"filamin A-interacting protein 1-like isoform X1","GO:0003674;GO:0007165","",""
"203","LOC111124202","MSTRG.20598|LOC111124202",286.372518484686,2.19695292569404,0.57454656493155,3.82380308192388,0.000131408880623145,0.0246623556393456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","LOC111124698","MSTRG.24209|LOC111124698",27.2334846517495,-3.57265457556436,0.866446720213686,-4.12334018032091,3.73417581967795e-05,0.00854522027136723,37480,"XP_022323526.1","3","NC_035782.1",62535017,62535958,"+",111124698,313,"ELAV-like protein 3 isoform X2",942,"ELAV-like protein 3 isoform X2","GO:0003723","",""
"205","LOC111124698","MSTRG.24209|LOC111124698",27.2334846517495,-3.57265457556436,0.866446720213686,-4.12334018032091,3.73417581967795e-05,0.00854522027136723,37478,"XP_022323524.1","3","NC_035782.1",62535017,62535958,"+",111124698,313,"ELAV-like protein 3 isoform X2",942,"ELAV-like protein 3 isoform X2","GO:0003723","",""
